1.605114386933353399e-01,8.995008345820182036e-03,2.767337976041057968e-02,7.328883812701929290e-02,3.804479082893163361e-02,-4.485623988272752216e-02,-5.946256909373950211e-02,9.800003100169267511e-02,5.078477053830914023e-02,1.794912791208231814e-02
1.721723757177598957e-01,-7.369105749392521054e-02,-9.664093475323146110e-02,-2.143827973059797901e-02,-5.478139976052953664e-03,1.793223548015812630e-01,7.896980708741721533e-02,-1.476371438266047519e-02,9.540974460698066484e-02,1.495880283735228633e-01
1.378525586539793846e-01,-5.425999259073819442e-02,-2.245337167911127044e-02,-6.450829713293912415e-02,-2.905828457167389939e-02,-5.376938014597357207e-02,1.922086507816159282e-03,-9.296448353733489933e-02,6.546170491804906288e-02,6.168676699887054582e-02
2.387916647760680577e-01,-9.962814932405419932e-02,-5.919657357435922918e-02,-5.482808738396840673e-03,-3.208930131592670904e-02,2.602784065741191311e-02,4.666204651599077657e-02,1.934853134974770170e-02,7.063935145816255257e-02,-1.595406045005608453e-01
1.683811484504756373e-01,-1.163109849082881973e-02,2.368996348304795718e-02,-7.074227469216544384e-02,-1.384948878520489424e-02,6.341599880260245792e-02,5.082236691547727114e-02,-1.263214512262660350e-01,5.794293810900542907e-02,-3.761878328142620465e-04
1.541251817888841247e-01,-1.622702767140317762e-02,3.120257097501353410e-02,-7.236195086224121720e-02,6.139463120007740415e-02,-5.347996867327121234e-02,9.251097482672812622e-02,-5.137301364005148613e-02,-3.348423587219079289e-02,4.755853324228363765e-02
2.326274956950725448e-01,-1.270004324269940477e-01,-7.192347322627433426e-02,3.672540266059370201e-02,-6.830380329840797515e-02,-3.017646657108415120e-03,3.750496366322884911e-02,-6.193339814030222878e-02,4.745780226221955889e-02,-1.100282228484372737e-02
2.126501265910116789e-01,-2.315314877024812756e-02,1.673119053239254320e-02,-6.325114301683115725e-02,-2.047237497459505548e-02,-4.973874952291853363e-02,-2.618805357498952754e-02,2.997103688016878372e-03,6.155924975934066318e-03,-1.127604004070723587e-01
2.955779972582343179e-02,-9.813138968242179905e-03,-6.444568233406666735e-03,-8.850290908960559838e-03,2.647993357214279385e-03,-9.304582017723902684e-03,7.969399853574881190e-03,-8.550693019302954903e-03,1.204671618840262234e-02,-1.597437537679165243e-04
1.608431193543403137e-01,-1.850131806132649173e-02,4.383829013867383134e-02,-1.145324421467125986e-01,-1.922538535354745975e-02,-8.468615144423118080e-02,-5.890305714921551666e-02,-4.987842431959168404e-02,-5.827631802135051220e-02,7.790837591712425694e-03
3.920597088395946783e-02,9.562814638501981532e-03,-1.025146719612408074e-02,-1.350416269413056737e-02,8.369693206618243619e-02,4.055619857794177940e-02,-7.629847819551668908e-02,-2.623679691692587523e-02,2.190603796240873750e-03,-2.151650226412285538e-02
2.217194505379463110e-01,-3.871646477150339494e-02,5.134813765280903108e-03,-3.608773754204117057e-02,-2.847171895372901940e-02,3.898268946907836735e-02,4.820314604557018878e-02,6.257671026759545341e-02,-6.591471287080055697e-02,8.305968820293602173e-02
1.363139799722510037e-01,-1.720900676257682005e-02,3.847694546947247329e-02,9.228511660758138835e-02,4.264856465100062832e-02,-1.150039817654390645e-02,1.521238903647991747e-01,-3.815443760371283605e-02,-9.855473475279137585e-02,2.114721828605081039e-02
1.571879285062062204e-01,1.719047326418352839e-01,7.712304100819551700e-02,-1.422591894851732777e-02,-3.675771494151484908e-02,-3.049106688781187680e-02,-3.050684188250182144e-02,4.193150471592280853e-02,4.093485675175250610e-02,1.560490198295898072e-02
2.097850269554975555e-01,-1.704288831452059616e-02,1.125602248834145329e-02,-9.068051946050842416e-02,5.172684898089750793e-02,6.665324246495310523e-03,-3.029523121834806765e-02,5.045300456002734663e-02,2.598254630786217545e-02,-4.905416632722467418e-02
2.603044291569457935e-01,2.148392169755553027e-01,-1.482676994029369366e-01,1.622087975015840122e-02,-4.911709169702420386e-02,-5.180283840536709095e-02,-4.696776270132851233e-02,-4.451466253329297920e-03,-8.263185869272139661e-02,8.495093031644539161e-02
1.340057517671618958e-01,1.594578135075896616e-02,8.667849698536046754e-03,-6.978814227128239678e-02,1.340128418652388742e-01,5.627098080368965471e-02,-1.868480572356082670e-01,-8.279585607791259405e-02,-8.445518255368895250e-03,-1.541524561066898724e-01
1.451999665942053652e-01,-5.993998562077225423e-02,-5.327801836429965632e-02,-3.632965619048982020e-02,2.601967260365419324e-02,1.321677044990313826e-03,-6.104664822775666272e-02,2.281897989907786042e-02,1.797245283183758480e-02,-9.598128397851499183e-02
1.408965211323779942e-01,-6.482940108987111927e-02,-6.200408893725564002e-02,-3.765970417037806106e-02,9.741427992724174117e-03,4.200668395968831792e-03,1.606120479424836059e-02,-4.128276503713320528e-02,2.997981555681568377e-02,2.621166617156275164e-02
1.124061583202074777e-01,2.065481920678726921e-02,4.829212477603143927e-03,5.117449836164711385e-02,2.492875442422963217e-01,1.022861764718647759e-01,-1.473343739760249183e-01,-1.151396624304676236e-01,-1.034022396618812789e-01,-5.091410162145158791e-02
9.874304619981132385e-05,-2.946764152007085133e-04,-2.698624181749130447e-04,-2.561905886624148729e-04,-2.549790282141910333e-04,-3.247607281956329714e-04,4.109512980896239240e-05,-6.004660206400317236e-05,-3.536716441919577074e-04,3.821121937650250652e-04
2.033718557175546726e-01,-6.016370871248996610e-02,-3.064114075581798186e-02,3.991382835252782479e-02,7.681275770096415018e-03,-5.057083270737285086e-02,-3.761031061500907935e-02,6.986837316131681852e-02,-6.306093478832544563e-02,1.484556124452025838e-02
1.365924277273197762e-01,-3.697336516878534790e-02,2.307800027851149294e-02,7.178551991723636228e-02,-6.933586171348331273e-02,1.801241247824390476e-02,2.247597064699757494e-02,-1.770723496645017908e-02,-8.495563949435291917e-02,-4.669626659972479776e-02
2.339217608238140511e-01,-7.023752842076717851e-02,-5.810040202361552684e-03,-1.203131229960307941e-01,-3.921949752144320706e-02,-4.514685275736713549e-02,-4.219123730876614409e-02,1.130758619258523043e-02,-5.918445553114369539e-02,2.508639100812754333e-02
1.984388404426823405e-01,-1.056071080085700803e-01,-6.190424344798658995e-02,3.696892915699835636e-02,-2.054591802815154689e-02,-3.475970226380526579e-02,-3.836624247779908681e-02,3.241277456263707678e-03,-4.074042870553346712e-02,-1.495653992926765652e-01
1.878924990370084425e-01,-8.095544944981716839e-02,-4.431480846673084562e-02,-5.430489861072196334e-02,-4.288132912267745428e-02,2.576321099072057322e-03,1.925586763936270110e-02,-4.267860479790160089e-02,1.075957529180896974e-02,5.640045867474514918e-02
3.258656132333502542e-02,1.827790503887627427e-02,-8.791195883497616992e-03,-9.433899339959775539e-04,1.275896786182723897e-01,1.010257798508992222e-01,-1.392580325693322241e-01,-7.915472531941995793e-02,6.019234764065963320e-04,-2.123048894062571496e-02
1.796225418740454993e-01,-6.422306176948881784e-02,-1.330166281967187260e-02,-1.851899012869295813e-02,-9.430718092458054494e-03,-5.557964279755710224e-02,-1.880693691545809454e-02,-1.986336164814469715e-02,3.284029495313244007e-02,-3.996763468782968398e-02
1.141747655456972765e-01,-3.558797552935463737e-02,-1.105143221112741235e-02,-5.823842657744354723e-02,-3.288411983143771367e-02,4.742700043571792742e-03,2.499111040575961382e-02,1.698206924214492979e-03,4.276991228892480096e-02,-3.439900311919677489e-02
1.421886722488951982e-01,-1.545918062334373025e-02,-9.444941073107971166e-03,-4.370570965955297010e-02,8.746575377877494062e-02,6.769966385148436239e-02,-8.573350277479006853e-02,-1.038870600391942137e-02,-5.637164225224109565e-02,1.545058897113864814e-02
1.298170692122548320e-01,-9.215696700897696436e-03,7.201198708070847415e-03,-6.926988481525235553e-02,1.123675769360822294e-02,-5.402320776598582008e-02,-4.852918989781739023e-02,-3.018493993827236349e-02,-2.030825983498095455e-02,8.109102736456244923e-03
1.946085817971020815e-01,-1.101238976380704976e-01,-9.800137362921459983e-02,-4.303534384537635593e-02,-9.476437752302340964e-03,-3.400088366305772936e-02,1.371551227667956556e-02,-1.250195787889486765e-01,7.044202395741328004e-02,4.016079441630009128e-02
2.333028238484640693e-01,-6.343000019932738820e-02,-3.165094538305225635e-02,-6.017101596166481159e-02,4.066099405528571242e-02,2.451017639704549181e-02,1.335617079816706909e-01,-2.045597732769589491e-02,5.386371399512234620e-02,-3.300669487289300402e-02
1.308659720722072650e-01,-2.557176107459057171e-02,1.362579271448571654e-02,-5.207809796986398454e-02,-2.056996718963854942e-02,3.266060186765128853e-03,5.660516365885250034e-03,3.398484211148987411e-02,-8.098677955822369823e-02,2.345277434267942218e-02
2.138437507971283069e-01,-8.256406743719149621e-02,-3.971104844972433295e-02,6.830878056956984565e-03,-1.144851862774489380e-02,-1.322147810197685583e-02,-3.948520706857783225e-02,3.101398213855445160e-02,-1.264533837459990984e-01,2.770635230846436523e-02
1.603211353016341378e-01,1.233943675953571295e-01,7.458420960386652476e-03,3.776990226509123472e-02,-1.575217084555491365e-02,-2.011075476485159677e-03,1.019676013788911248e-02,4.937430110577782638e-02,5.576632849348529819e-02,-1.309689534263719715e-02
1.999054439258302063e-01,-8.288055054442224068e-02,-8.908871862558716270e-02,-4.838884312346641847e-02,6.778823269621218894e-02,5.798119985554409800e-02,-1.006277173337344621e-01,-9.525884031255178741e-02,8.156325102853283215e-02,-4.276958528320019826e-02
9.445442872237075349e-02,-6.417019630584679460e-03,1.698465585979455628e-02,-5.988428372601409255e-02,2.912284040520335144e-03,-3.490965084794682427e-02,-1.384231744919366645e-02,-1.972227181031441234e-02,-5.509556707234523204e-02,1.677537226020284211e-02
9.713482896822667190e-02,-3.640889391307265688e-02,-1.053186398724985373e-02,-4.153175744878881415e-02,-3.086775110134657579e-02,-3.984098273595525208e-02,-6.440298455378580013e-03,1.206333504279141766e-02,-7.521760704778224227e-03,3.620892169927792531e-02
1.472519308179437991e-01,-4.423935517231635667e-02,-2.892387074845210321e-02,1.787208548549498385e-02,1.779933591041646390e-02,-1.585812529509217361e-02,2.696409568941993129e-02,1.825159798474411399e-02,7.983371191124703781e-02,1.951767037359207480e-02
2.615475930339750676e-01,1.651903870172049260e-01,-1.235552744361258226e-01,3.292781685585001450e-02,1.127778227329710725e-02,1.084457917010715616e-01,-4.672418173767563243e-02,4.798714162707816422e-02,-7.563696072232213574e-02,1.151312838931992655e-01
5.908120851123721540e-02,-1.159179326727274341e-02,1.280495196190126542e-02,-4.606101927188058220e-02,-2.613025486012483106e-02,-4.041595282631500752e-02,-9.874506869151908339e-03,-3.405357632510227703e-03,-3.020118605153995078e-03,3.711678855479147443e-02
9.413613399642414836e-02,-5.282510558478659135e-02,-3.199087490628002572e-02,-2.773093967035398372e-02,-1.534561707036598104e-02,-3.418566098172084317e-02,-7.822463983448685321e-03,3.759548949315983518e-02,-5.807220010564624613e-02,4.812499928778062042e-02
1.603437505693309229e-01,3.575113258794069410e-02,5.668190178624487457e-02,7.381251056941592892e-02,4.926062543070647975e-02,-9.062321218427756009e-02,-7.702698731576358704e-02,1.275651326270975383e-01,1.490904539844354060e-01,-4.660515423017302233e-02
1.776284904361174199e-01,-6.189912381076305425e-02,-3.923093929782298095e-02,-1.748804042728391295e-02,1.310057023223586137e-02,-4.269318030410230308e-02,-9.807274569897385733e-03,2.257139586068878517e-02,6.636323704745766827e-02,-3.206265297473892550e-02
1.311319060578823859e-01,-6.920499103644864314e-02,-5.572229910032136524e-02,-5.237424288198549299e-02,-5.986141050053875312e-02,7.131618858488572577e-02,7.222635505176211446e-02,-4.137934286848136967e-02,4.835375954628666484e-02,1.192202689164124918e-03
2.783102762849331002e-01,-1.351405629757143345e-01,-8.846013510519076806e-02,-7.982425938764425855e-02,-5.874827665719276754e-02,4.917755460529990574e-02,3.322941489774144941e-02,8.281234310774088225e-02,-7.727410379841000154e-02,4.702823418557515456e-02
2.079756549538711030e-01,-4.735450928163320583e-02,-1.559812398188377414e-02,-4.745468961237083588e-02,-2.363789956695091371e-02,-5.781481218721293974e-02,1.678269516857518184e-03,9.411037985078132828e-02,5.885792694134292513e-02,-1.794763552409169849e-01
2.094836775414826713e-01,-1.049599661082200874e-01,-6.346386505231818576e-02,-4.708890898909198763e-02,-3.966386893181805123e-02,-5.037101458460043618e-02,-5.055769267889010342e-03,-4.241731398000541699e-03,-5.729258778467553881e-02,-5.009803401338822071e-02
9.421821357507090267e-02,-2.528155646837243128e-02,-7.573672791536216822e-03,-6.261125751788751415e-02,-8.220185422775260625e-03,-4.149883022773244445e-02,-3.984549525242798984e-02,-3.626921275577139198e-02,-5.070179092458790282e-02,-1.005929861245952704e-02
2.189320370890450451e-01,-1.161827991239183511e-01,-9.423542787256661279e-02,-2.944159292643225637e-02,-3.530905961667678283e-02,1.705938481595108136e-02,4.320093199366931841e-02,-1.470539819719315910e-02,-5.522297910852513869e-02,2.716060559948652725e-02
1.259907296315798120e-01,2.392323836616451482e-03,2.036613575091500775e-02,5.001257769444813345e-02,1.389617258929554122e-02,-5.121376196156633004e-02,-7.293046980922476136e-03,1.035813795370927465e-01,9.154935010843687215e-02,3.905341148773042170e-02
8.420214844549089861e-02,-1.668248363308797583e-02,-1.284601318797772701e-02,9.405104655614110812e-03,9.931379441160291532e-02,-5.319688965214523779e-02,1.289907051124334070e-01,3.315305259994667450e-03,-2.307502043432077543e-02,5.760240000025361462e-02
1.991909311128612636e-01,-6.484186116503173891e-02,-2.273733968886965107e-02,-2.915484048083507099e-03,-1.072420699177459302e-02,2.216555901661892980e-02,-2.342004717376948777e-02,-2.286531551469645276e-02,4.817611333655261174e-02,-6.771697585545612130e-02
1.877044296147733216e-01,-1.014753352280741011e-01,-6.842743131085066155e-02,-1.773314994342302386e-02,-3.352038259339309295e-02,-4.169498550084490412e-02,-7.106209385202042622e-03,9.783391022479012711e-02,-3.750547847405087676e-02,-1.584763413187315062e-01
1.642158195708958712e-01,-6.582634459128659798e-02,-2.623390062732526909e-02,-8.848561515307427905e-02,-4.081899867073814081e-02,-2.059174803086566419e-02,-5.204000418992869338e-03,-6.313105926101330451e-03,-8.719618443163246191e-02,4.367634935389781703e-03
9.544267828816507815e-02,1.047115188901385011e-02,6.096758840291130466e-02,-3.690312937135313553e-02,1.375259928355210270e-02,-4.947437366066554515e-02,-5.060446982769948449e-02,-4.870545614524269401e-02,-7.083222881940438864e-02,6.573305240566119749e-03
2.487622951097830659e-01,7.137196643952271879e-03,9.547320955172843016e-02,-1.208596839907245257e-01,1.100109366754891543e-02,-5.789828475019896670e-02,-9.484387536050041534e-02,2.474309646559322631e-02,-8.097409761256298133e-02,7.592729030414770153e-02
2.106024254955672081e-01,-9.704960255907048305e-02,-8.881572099045166591e-02,-7.788415511828959692e-02,8.565087888355582546e-05,6.102538838817043315e-02,-1.641507843632205449e-02,-1.094046136414546511e-01,1.335448746769323652e-02,2.281660397411976529e-02
2.237444483225233260e-01,-1.068332599309337466e-01,-8.166436405261984222e-02,-6.005115972441003869e-02,-1.793749997910009525e-02,-3.024906193459267478e-02,2.107759392889345038e-02,1.840343179746262506e-02,8.525335646967695247e-02,-2.868751873177667958e-02
1.855552577211743992e-01,-1.076516150317737563e-01,-7.098805131904906141e-02,-2.028324181535237636e-02,-4.796669648246941475e-02,-8.753764822982332272e-04,5.543138528559241746e-02,-1.464141754217295269e-02,-1.406183450567773802e-02,-7.165436097242579294e-03
1.537401709943664041e-01,-1.613157846708578383e-02,-1.945755151022305479e-02,3.938620194937397789e-02,3.840925315351273461e-02,8.395570190009554734e-03,-2.765096713743773332e-02,1.561106037829280979e-01,1.366508390542453266e-01,-8.190851624473298453e-03
1.895418159431936922e-01,-8.911395063514479520e-02,-5.947007994106245921e-02,-4.630958391419471437e-02,-4.493566602421268305e-03,-3.808704570863472721e-02,-9.621170560643725958e-03,8.358215350434404500e-02,-1.453683462297241345e-02,-8.224638187874171169e-02
1.734242092187923689e-01,-7.830464526877160825e-02,-3.275508299005200352e-02,-4.414716201402400092e-02,-4.239098863868941830e-02,-6.543720130625521603e-02,-3.339881764906659986e-03,2.645901209154107731e-02,-2.886705030583764861e-02,-6.260934179472101013e-02
2.879260676063985502e-01,-8.117023747101650977e-02,5.163200143565789199e-03,-1.314382036869869014e-02,-7.821707771522590225e-02,8.591270535753331439e-02,8.205538532991193956e-02,1.512628422601981770e-02,1.647131500479867561e-02,3.013315102725092412e-02
1.992682990301461732e-01,-1.005094786582537564e-01,-1.111636549438362875e-01,-4.413708099792264944e-02,-2.763663125499344134e-02,1.321889638769722652e-01,6.759738825335218082e-02,-8.626688406345298099e-03,6.355460104499521812e-02,1.541631026263095838e-01
4.378747092875531072e-02,-3.204424246996280534e-02,-2.616228372638408975e-02,-2.510546780183079210e-02,-1.434816138754775594e-02,-2.422740251649724980e-02,3.883904716266859281e-03,-1.860866122321403957e-03,-2.789766449587503805e-02,1.630790556773678221e-02
1.479635973614484845e-01,-9.795283952210687151e-02,-8.848582316609349130e-02,-3.941884232274592281e-02,-1.400561302542070556e-02,1.002460389728823328e-02,-5.463760984643271229e-03,-1.206424345318850566e-01,7.169322331726436792e-02,2.847551587916584415e-02
1.726109170115728286e-01,-7.262647586124186538e-02,-3.532485526270583848e-02,-8.880685183325501275e-02,-4.589904193308711605e-02,-1.504827349023736896e-02,1.862728654298645772e-02,-3.373774919754570639e-02,-3.036221266129793955e-03,-3.277650918085846243e-02
2.592098351906402809e-01,-6.157145537428339310e-02,-3.082816456521164303e-02,-9.941854087335011414e-02,5.648551475538050176e-02,4.875560322472756100e-03,-1.003305187152746802e-01,-1.400172868550576821e-03,3.071770173133883675e-03,1.403250424512961780e-01
1.909685645535124099e-01,1.212688713128364515e-01,-1.621791640040208815e-01,1.530545317279627393e-02,-7.002644486798786927e-02,-8.425253159508828624e-03,1.098623316141205362e-02,-3.900906991586879785e-02,2.674228189681269324e-02,4.962847068572448506e-02
1.118343136920147279e-01,-3.906593885384559983e-02,-1.251587123823503719e-02,-4.832584679437035291e-02,-5.254922297445454096e-03,1.746239666450897718e-02,-6.904098798372369956e-03,-1.152778810685497202e-01,6.957464052260473042e-02,1.828018994824394394e-02
5.032643805807364423e-02,-4.270934717922753726e-02,-4.198267026593088813e-02,-4.921885619319739565e-03,-9.871764660017654240e-05,2.916377805559130718e-02,4.319900427268187626e-02,-7.941665776715257918e-02,9.175160642715619874e-02,3.897782228199873911e-02
1.519150242946325224e-01,-9.504731026606549893e-02,-8.110037432261452128e-02,-2.406538586188250797e-02,-2.268526677835729088e-02,-3.777169692300373638e-03,3.064221057686054850e-02,-6.727706936575407470e-02,7.539539245635737408e-02,2.923280383750672534e-02
1.357459462079091128e-01,3.627449282688251231e-02,8.356494393272997923e-02,-7.909813385481686415e-03,2.949926338533901543e-02,-9.935815195513202081e-02,-7.217510162340529112e-02,2.893204562066897106e-02,5.191376795897480190e-02,2.805670449389148502e-02
7.208192959677094114e-02,-4.365849289055465099e-02,-1.465352397077645044e-02,4.772988939481172255e-02,-3.798204793953216529e-02,-2.962906763655469289e-02,-9.841088381607574972e-03,-3.266387773379067494e-02,-6.640236996730491947e-02,-2.809524944788841655e-03
4.003550764375577581e-02,-1.650545093333034841e-02,5.230260063428198922e-03,7.598677422296575001e-02,-1.807436843832758294e-02,-1.152732145716023685e-02,-2.070170980420575971e-03,-2.368527723471764226e-02,-3.599154215750514224e-02,-2.884514680821553823e-02
6.826436773000957303e-02,5.015891133902281029e-02,-1.176823290307083512e-02,1.973481118354088702e-03,2.880226494308020246e-01,2.258928563587131177e-01,-3.150426848924650636e-01,-1.685384978014077828e-01,5.024852084504233263e-03,-5.044743429688983150e-02
1.929882431700835621e-01,-7.194080722456024091e-02,-8.010526621240228462e-02,-9.584712759116115893e-03,7.317206935358643027e-02,1.023184357121858790e-01,-3.645119462180508585e-02,1.631323133530552805e-01,3.506431187101647501e-02,8.549242284258866398e-02
1.742243743562094105e-01,-8.603351791259616910e-02,-6.999831008800172505e-02,1.950478761369799779e-02,-5.974420226402248763e-03,-3.064550645658636885e-02,1.453692381414053818e-02,-3.195938413550763330e-02,5.725731134188152827e-02,-6.111359453095896455e-02
2.627803869495558553e-01,-6.531784642324113543e-02,-1.446508893546621585e-02,-4.312311976217894638e-02,2.959790623393115938e-02,-5.331292179193520414e-02,-5.946624881510263749e-02,-1.961867894784292965e-02,-4.106657543893986462e-02,-1.147298940253808491e-01
3.028438045216341051e-02,-1.981422295348581747e-02,-1.619218182565040562e-02,-1.265779439357066043e-02,-8.405541820637626310e-03,-1.253773497283733850e-02,5.086290340962342817e-03,-3.898261457602585252e-03,-1.378674098596799000e-02,1.325329245106940390e-02
1.156395526476820534e-01,1.744103698978254763e-02,6.284128654669612901e-02,-8.293518928649810940e-02,6.589773907210282056e-02,-1.032840526149591542e-01,-1.310108396261527169e-02,-7.889888078531889781e-02,-6.678916328759994248e-02,-1.979075688200041677e-02
3.065126872014206985e-02,-1.226250660386992569e-02,-1.324436864685768142e-02,-1.092073585532161648e-02,-2.529506733994566891e-03,-1.845257135722421990e-02,5.388432358476700872e-03,4.235655020507355858e-03,8.015230687198216658e-03,2.442160118100516857e-03
7.117916908775101352e-03,4.075826145111126515e-03,7.342497522818910473e-03,2.340641893565579678e-03,9.042688638878866592e-03,-6.102667455631644380e-03,-1.123030905583962194e-02,1.471934887349518779e-02,8.398428663291730017e-03,6.518239294086525205e-04
2.353901305211398842e-01,-1.244965954784164747e-01,-9.460421066740873353e-02,-3.232836987649177068e-02,-5.305329642989465612e-03,-3.714231848148503989e-02,1.610305483616388672e-02,7.744816744996615987e-02,-9.459577413567116233e-02,7.831085855022668074e-02
2.572503408881313125e-01,2.535062433456303777e-01,-2.438874233547958792e-01,-4.519657445247302063e-02,1.527186230068860451e-01,1.062853726834339374e-01,-1.064110244603028999e-01,-2.181764817633742026e-01,6.391701760176345115e-02,-2.659298025286269823e-02
2.247375014554345851e-01,-7.940128284425981842e-02,-5.700153107075902476e-02,-5.167078469170884036e-02,2.568764426341454965e-02,-3.219252017761412704e-03,7.334632812376076783e-03,8.314051293867183445e-02,1.326826890368242029e-02,1.042375686294843978e-01
2.354195057567979865e-01,2.082680149732269170e-01,-1.128615955486614031e-01,1.735894992730918282e-02,-7.108020460720712586e-02,-6.346580247596467217e-02,-3.625981340418801130e-02,-1.326350210128783846e-01,5.446619376200323437e-02,2.665649836437801803e-02
1.858882627386926889e-01,-6.750676952900908079e-02,-5.479747906008344133e-02,-4.321721344929869979e-02,5.838374444505454314e-02,1.935998245191776837e-02,-7.829436575026661738e-02,6.689672995141011935e-02,-1.841895974164498018e-02,9.870265038996252349e-02
4.427577992132322726e-02,-3.703592093840516603e-02,-3.633425679795588420e-02,-4.294361791871398326e-03,-1.227021882015517061e-02,2.151864441612750395e-02,3.600885188279777382e-02,-5.538193726718580040e-02,6.736935621280196185e-02,3.016369550455928750e-02
1.842618960686086549e-01,-1.427876026769716797e-02,1.558634995525714356e-02,-8.990859323346610255e-02,1.492382514343595229e-02,8.545743208125346213e-02,-3.139984685674539200e-02,-2.387810011073157948e-02,-9.041794926344054462e-02,-2.441194589516532815e-02
1.582344029764412019e-01,-3.700618853237656880e-02,-1.170537803781139356e-02,-5.084664965845016316e-02,-3.695003088524984741e-03,-4.641074657405709625e-02,1.734975421961156916e-05,-1.307076938233530661e-01,7.806935255239105809e-02,3.474590291254581187e-02
1.281933411172928462e-03,-6.862823033486297169e-04,3.161443680181696232e-04,1.555821872979227518e-03,2.150062733972026713e-03,-3.892120682566092404e-04,2.119667971576811184e-03,-6.973811420973984737e-04,-8.897049498475995046e-04,1.193011752201678663e-03
2.141240775565916576e-01,-1.423435645538251478e-02,4.063868000841469597e-02,-3.162532728819916067e-02,-3.705773446471027910e-02,6.342092356177501944e-02,3.346532085778357313e-02,7.073669181614986035e-02,-7.395626120108386714e-02,3.581994224477760141e-02
1.247062858046607686e-01,-3.542723350753101269e-02,-1.508769067761282952e-02,-1.891223686337063434e-02,-1.036391321212058389e-02,-2.236859126275193843e-02,2.081782181093938880e-02,-4.922936223216797108e-02,1.486842196987016584e-01,-4.149456210632720271e-02
1.895833805155740515e-01,1.328685278985741181e-01,-2.452081977597468654e-02,7.429275525302871108e-02,2.932397241199504248e-02,9.562857946052213259e-04,-4.390400068085334451e-02,1.653181876605901157e-01,2.469460660942438338e-02,1.051025563635648030e-01
1.777340041007759441e-01,-7.175806640316707841e-02,-3.499387343275986439e-02,-7.822649442241536022e-02,-4.852905776173274677e-02,-5.368649211431161805e-02,2.552531117093666604e-02,-9.409076946662931797e-04,-6.541506627052877387e-02,3.119632648686071139e-02
1.637252509782815002e-01,-3.277029662200696414e-02,-2.518703247473372611e-02,-1.773980326149647915e-02,3.944218764724734955e-02,1.053830513463888258e-01,-9.859646824251479258e-03,1.258991858314016665e-01,-6.926108211348543098e-04,-5.128165402083732782e-02
1.043813825176458376e-01,-1.076063479350678788e-02,-1.905133144854491076e-03,2.985239062149420974e-02,1.583803310940279652e-01,-7.110084020562355833e-02,1.296826474864914702e-01,-2.134453867860039433e-02,-3.883864305175153270e-02,-3.831829077937007333e-02
1.418869985197212247e-01,-7.673373865886709555e-02,-5.928579835098743422e-02,2.248145693589491401e-02,-9.708729207694489355e-03,4.783666547768166549e-03,-1.994175725613661285e-02,3.547251829605422430e-02,-5.416490561258862496e-02,5.853227416200042221e-02
