1.734239515022356903e-01,-7.897333164710446107e-02,-3.303092681580067219e-02,-4.286881379067750825e-02,-3.849908617317580883e-02
2.879256142915970207e-01,-8.077116871867097425e-02,4.941253036045326064e-03,-1.333953947894286896e-02,-8.124775126337513420e-02
1.992682341237816124e-01,-1.006323288383820236e-01,-1.116451667263034797e-01,-4.382208083352875927e-02,-2.253757807211071926e-02
4.378754587529060799e-02,-3.229384759504097535e-02,-2.602683548697717897e-02,-2.474324494697317800e-02,-1.332265176178292453e-02
1.479639083997164040e-01,-9.853436740438820118e-02,-8.776412144124451364e-02,-3.870328606017213458e-02,-1.018082695789276557e-02
1.726111187679147119e-01,-7.232088960618354712e-02,-3.423773707238129960e-02,-8.851036626563954512e-02,-4.587963716298217032e-02
2.592094584661800982e-01,-6.121031794248207869e-02,-3.092224319887461673e-02,-9.895750513149106919e-02,5.531688011730232640e-02
1.909684300403586277e-01,1.212326431419946532e-01,-1.625262345560558042e-01,1.432659789373513966e-02,-7.075824454992846180e-02
1.118344975776229128e-01,-3.911512762230732326e-02,-1.302120550084267386e-02,-5.013576906993599813e-02,-6.811166950704363766e-03
5.032649356107057187e-02,-4.293979136480392117e-02,-4.191727271929508725e-02,-4.860666098618780274e-03,-5.814606674237232826e-04
1.519151073763499449e-01,-9.478702765073714065e-02,-8.035154644663913825e-02,-2.357559967507993903e-02,-2.471075338257535531e-02
1.357461489142142153e-01,3.696041638188266032e-02,8.433788795198507438e-02,-7.935845335342403550e-03,2.991972003258778698e-02
7.208193517230512826e-02,-4.404383861640743386e-02,-1.462612941565459047e-02,4.836659275305996153e-02,-3.543870477353318338e-02
4.003532700859619570e-02,-1.647190572682410634e-02,5.057139113005575809e-03,7.658078512696589457e-02,-1.712736405024659764e-02
6.826365306761197904e-02,5.054605606104970589e-02,-1.261448548421440288e-02,2.468419127373852259e-03,2.827580107236810636e-01
1.929881545385242203e-01,-7.178462174184677136e-02,-7.998881573140917411e-02,-9.707225209159014642e-03,7.300920515506970077e-02
1.742246041358394004e-01,-8.546983439068547850e-02,-6.961938010534229893e-02,2.004237988415659075e-02,-8.864809052742266687e-03
2.627803277284868622e-01,-6.562325824135062380e-02,-1.355503217376447835e-02,-4.412595864259819672e-02,3.456374167576199696e-02
3.028439929935290709e-02,-1.993156019793750761e-02,-1.610696590288264451e-02,-1.245094338254625933e-02,-7.959630068365197708e-03
1.156398947326056775e-01,1.718409315944446902e-02,6.341803417198303705e-02,-8.221919859276601017e-02,6.768578128162407170e-02
3.065130134172611154e-02,-1.109396320246919254e-02,-1.328010476195486469e-02,-1.125930361350713053e-02,-5.292992210678770272e-03
7.117946604370997687e-03,4.161720488752204336e-03,7.249344803186324321e-03,2.194965722348031327e-03,8.942021236042423105e-03
2.353906214474438818e-01,-1.244191516673905373e-01,-9.342661969271887079e-02,-3.338558564964776154e-02,-1.282691761672729268e-02
2.572505873640386076e-01,2.530683704020565972e-01,-2.435818146305059329e-01,-4.642388863733952487e-02,1.480027044888715948e-01
2.247374267083664945e-01,-7.809831374770025147e-02,-5.644778005599004195e-02,-5.161960321129209495e-02,2.070683741290417837e-02
2.354192985594267262e-01,2.089712588616383371e-01,-1.130635122733041897e-01,1.670260182181270564e-02,-6.987534691126318087e-02
1.858889603586747208e-01,-6.664133692195466085e-02,-5.443741607289223627e-02,-4.273263730100414909e-02,6.075532357667107197e-02
4.427575755496528098e-02,-3.708794036113890330e-02,-3.629845403418328204e-02,-4.276522801945283232e-03,-1.272597500153400951e-02
1.842620917003517933e-01,-1.432153961021591718e-02,1.620682267303396804e-02,-8.905310267462605844e-02,1.619000054677460429e-02
1.582342528032626428e-01,-3.728401339130383435e-02,-1.199356851443002248e-02,-5.206299770955911954e-02,-3.028497672674854840e-03
1.281930266658361326e-03,-6.811118185797238392e-04,2.931426085903518128e-04,1.601489778000823047e-03,2.131280404301576746e-03
2.141243759184928153e-01,-1.383789547099969694e-02,4.014940767620520101e-02,-3.269987000594760940e-02,-3.728715318400105394e-02
1.247060566529606951e-01,-3.526845318706078175e-02,-1.482537344252675589e-02,-1.946183426454214244e-02,-1.537972001311652473e-02
1.895833647523193222e-01,1.334780766205924396e-01,-2.500452400997007357e-02,7.365448586309070178e-02,2.732556361592154009e-02
1.777342021355266533e-01,-7.186685116548609253e-02,-3.349394635465709896e-02,-7.706610675135337762e-02,-4.800252864623212601e-02
1.637251895389729150e-01,-3.278241909676359728e-02,-2.530065339432591848e-02,-1.851969774825830417e-02,3.887786016735227806e-02
1.043811618350246190e-01,-1.066497558653701355e-02,-1.555333728372843699e-03,3.019051852769564365e-02,1.600673470978027368e-01
1.418868799756088372e-01,-7.651069040874505789e-02,-5.937968377029289452e-02,2.329135804605285409e-02,-6.751533230624256338e-03
2.063431845982101331e-01,5.447115407000994308e-02,8.112194644921801034e-02,2.580992293148719890e-02,1.164123648452927984e-01
2.083591251310569492e-02,4.587163721737140543e-02,-2.003722339389715432e-02,-7.833523840587802711e-03,1.150928463106618872e-02
1.164231781004605171e-01,-8.194092937608218885e-02,-7.573923107609743799e-02,-2.842303696651874226e-02,-2.889391056527076951e-02
2.404899904248524178e-01,-7.584096631442574510e-02,-3.558463600258320730e-02,-7.506471238778239519e-02,-1.191649770008983145e-03
8.650754473496930982e-03,8.352892682590125698e-03,2.941123549535789444e-02,-1.819012552842369512e-02,-1.192348303870191008e-02
2.869016930794685560e-01,-1.680479781630481173e-01,-1.174364218076880129e-01,1.608088415721747877e-02,-5.234429784138651398e-02
1.040243040552484566e-01,1.455889293164625356e-02,1.765742184827220201e-02,-1.622546958164591824e-02,1.240082568677304820e-01
1.148965966304425212e-01,7.320830634876112145e-03,-4.177376389002118717e-02,2.345472451148251924e-02,2.052872310261461830e-01
2.109402276090105999e-01,-8.373451230827287650e-02,-7.119626151089061827e-02,-7.489462150770595517e-02,1.359615706025656817e-02
7.847199130560780778e-02,-6.040571433250136596e-02,-4.362328106018274060e-02,-4.333302477941129022e-02,-3.375845088732136456e-02
9.936343879611127250e-02,-7.511039418417200797e-02,-5.932637487327149795e-02,-2.586524854038912968e-02,-3.725028991817184998e-02
5.041993163461638838e-02,-3.613507880918598314e-02,-2.957158017157157995e-02,-2.893623206515638993e-02,-1.569532071898700754e-02
6.637465652657810466e-02,-4.275271264697769885e-02,-3.705892489184492433e-02,-3.350842642125843179e-02,-2.299192754930589819e-02
2.002341153129099938e-01,-8.984586266212263306e-02,-4.765025697868426058e-02,-8.401479152671177675e-02,-3.305202141137494193e-02
2.159923878820278059e-02,-1.574880278551222146e-04,-1.035130729207777919e-02,-4.512366230147433523e-03,3.574040073301723575e-02
7.324489867366094920e-02,-5.513271556196627787e-02,-4.703832900081039714e-02,-3.752096280631895403e-02,-1.984855139380165348e-02
1.393413330739848854e-01,-6.086756902004886866e-02,-3.068317137790577132e-02,-5.660235915996588568e-02,-1.100087790108279437e-02
2.091852010178469334e-01,3.247952983543753863e-02,8.181358100800785460e-02,-9.947032606189172566e-02,5.499658537076783371e-02
1.850911262975259708e-01,-7.125019639128116200e-02,-5.115668218555741165e-02,-3.397796611583334125e-02,-6.756937731834425712e-03
1.587087902561130082e-01,-5.713484904709049961e-02,-1.952993961454075819e-02,-7.186720365076387784e-02,-5.463876353100873690e-02
1.452688288140249750e-01,-6.788032095931566257e-02,-5.349877022692910156e-02,-4.500490706937190083e-02,1.061334931889356022e-02
1.745088795824374095e-01,1.319632587401192410e-03,6.080036320520987303e-02,-6.644398346256791266e-02,-2.253944504833453599e-02
1.818344187252710908e-01,-5.456561072265430495e-02,-1.231629679160346769e-02,-1.414193671061130322e-02,-2.384495631376562161e-02
8.251684815624091285e-02,3.068712326513990674e-03,2.197545612231468354e-02,-7.969587840089397551e-03,1.036645187888413644e-01
6.093002899577284331e-02,-3.390136042012215772e-02,-3.166262088833710076e-02,1.328910301826493993e-02,-1.097432603066299077e-02
1.560690264909171121e-01,1.795509192379126165e-02,3.412328752880160881e-02,6.852247742345764225e-02,1.049516830012514612e-01
1.411984365116923656e-01,-3.996787715083320591e-02,-1.508369985746552989e-02,4.585512434228111722e-04,2.301656202505654794e-02
1.015210287398104344e-01,-3.219945088312180931e-02,-2.853723493019927684e-02,-2.378499535691391137e-02,-1.551538371297344829e-02
9.726139066846099801e-02,-7.906894101967848476e-02,-7.411128898398172682e-02,-1.954787140341580215e-02,-3.830822835136735161e-02
4.069506351450065396e-02,-3.311217234656851915e-02,-2.571272242996094221e-02,-2.383455642106098449e-02,-1.887593956716192983e-02
9.227193729351464146e-02,-1.699617954826813937e-02,-1.794733360703529290e-02,-5.272534345679458917e-02,8.773636550492071307e-02
1.799014183451940752e-01,-2.981092562556809933e-02,-5.076122478111892711e-04,-5.811727309722575230e-02,6.848415301009468104e-02
2.122427310747489887e-02,-1.256924129005536177e-02,-1.121516559175166246e-02,-7.865866091827858689e-03,-3.988036907819046857e-03
1.643379851068279551e-01,-9.746141172250485929e-02,-5.533346822736534554e-02,2.130413999153688009e-02,-5.350408102026557589e-02
9.565759973748876738e-03,-8.009713815424651315e-03,-9.133445062302576745e-03,-4.968921088489668125e-03,3.640600617943032594e-03
9.669110336087388680e-02,3.378603189620764391e-03,9.105371433147010571e-03,4.398968933696693895e-02,2.749744884906261608e-02
7.013572325851663569e-02,-1.388598606027667028e-02,2.027228727907755615e-03,3.477831375000487585e-02,8.725940772229998088e-02
1.357063308709807459e-01,-2.865369585731748076e-02,4.256007945919276086e-03,-4.011272423437656914e-02,-1.253353192262026197e-02
8.935641024699381152e-02,4.135220297638186882e-02,8.359037668343140270e-02,-5.584112579913452779e-02,-5.491879027315989606e-03
1.745169488320972295e-01,1.224488842057423407e-02,5.856616657148294020e-02,-9.816844275276306875e-02,5.122208955548007703e-02
1.056370100491315078e-01,-1.789401546068486101e-02,7.921824385393721329e-03,-5.014538411167029919e-02,-3.835367047226814069e-02
8.235336405769121126e-02,-2.848320606224095247e-02,-3.607341334132520283e-02,5.452958819568890121e-03,5.032031706747326638e-02
9.183604241493766029e-02,-4.324769118589238959e-02,-3.647021552980417303e-02,-1.455608492701502069e-02,2.042194583464466626e-03
2.178535993560867245e-01,-7.127392794298301193e-02,-7.206735996673069300e-03,-5.791512695916960218e-02,-7.121273821069254439e-02
1.867063870635451983e-01,-8.794681145266855515e-02,-4.908301296831138472e-02,4.299352467723399629e-02,-3.862719957127422332e-02
1.080248787396195648e-01,2.288571165902546917e-02,7.771854766694183403e-02,-6.230564686571214011e-02,-2.012879341265471148e-02
2.547124202647534918e-01,4.482606240832723854e-01,-3.510043229233167916e-01,-2.899622942717336449e-02,-1.379583916221244211e-01
2.243536108176204247e-01,-6.714854319939174421e-02,-3.477589916792735159e-03,-4.766258420204573520e-02,-3.665940137359631479e-02
7.707750297575528819e-02,-5.449517007248998873e-02,-5.642691148849087596e-02,3.275218091233308981e-03,-1.557751976300392541e-02
2.338021731734258313e-01,-6.008749956352409799e-02,-5.376465667337268495e-02,5.301179045385040825e-03,1.147670322535197795e-01
2.106625770180098334e-01,-5.904519282592216034e-02,-1.237233953160835585e-02,-9.885118103950355298e-03,8.592214985176259076e-03
1.896730103760148056e-01,-4.182072321488872202e-04,3.642243614594178891e-02,-8.829820054239184701e-03,3.774932965277087715e-02
1.381763424339713109e-01,-2.583088494702310764e-02,-4.298001237219296194e-02,-1.423524641782642625e-02,1.275699445976625768e-01
1.144423972208220702e-01,-1.785435187444842087e-02,1.355132359473992451e-03,-4.617032645645390010e-02,-2.381188316331109972e-02
3.649666897490740775e-02,-3.058949634332159412e-02,-2.144746963785515090e-02,-2.269988042022678260e-02,-5.254327117874539599e-03
1.892572481743374224e-01,-8.908997455610369320e-02,-6.313105494512091798e-02,-1.788457127582204417e-02,3.114544215513341888e-02
1.554949038186268506e-01,-2.203126254526177608e-03,3.110987345160597453e-02,-8.797863521779223511e-03,1.178257365468056983e-01
1.686898458495657283e-01,-3.816375583057452642e-02,1.336604439484097989e-02,-2.323132773827120412e-02,-2.163846780761904259e-02
5.627071344311266460e-02,-2.795253952698825706e-02,-2.741742907750623071e-02,-2.580484838700528721e-02,-4.674909349196079700e-03
1.917862793917177733e-01,-4.540614570711280773e-02,-2.768538763070552567e-03,-7.645949494888015785e-02,9.498443251080524938e-03
2.275138424475383891e-01,-8.371653074848875095e-03,8.314746497530452196e-03,-4.703321645404947432e-02,1.502796331792719542e-01
1.133891956281323776e-01,-1.072370248431220308e-02,-8.550987028942351464e-03,7.708780886263207066e-03,2.681837412947515875e-01
2.142116815888424342e-01,-2.354072241443385533e-02,3.356109374259201583e-02,-8.011866486787463937e-02,-4.561745030511803189e-02
1.394093677255404810e-04,-2.422852451129836908e-04,-3.135696704389669630e-04,-7.010062974222605429e-05,1.767776738579135659e-04
1.165015800201439911e-01,-3.047913902970683306e-02,-1.096359582449203500e-02,-2.248803550318482711e-02,-2.411441251024434504e-02
2.618507451378404016e-01,3.776738229583600504e-01,-2.228484037954788499e-01,4.818969615171543597e-02,-7.139137013384500019e-02
3.079529197766652793e-01,-5.218869534992476300e-02,3.620434104911161854e-02,-1.493505516339160288e-01,-5.723767518137777566e-02
9.972290228072444584e-02,9.494584880007901975e-03,8.126783983479548071e-03,-1.759963235711312080e-02,1.014257107296498983e-01
1.393476685652364488e-01,-2.760043478157476679e-02,-5.439071171872355073e-03,-3.564031279037517541e-02,-1.693481069545949014e-03
1.624859606574964865e-01,-7.447589980527755116e-02,-7.553641904361985127e-02,-2.347535728889318246e-03,-2.403241475950675110e-02
2.193156026673337422e-01,2.659283522009236456e-01,-1.336985918717639166e-01,-4.310418897946891037e-02,-3.471419335328076311e-02
1.885919286490430891e-01,4.610242881330964271e-02,7.017494252854214465e-02,-7.381003349627007770e-02,1.055601956999336344e-01
1.437147201657883455e-01,-3.477213203181617890e-02,-3.607417936254009565e-03,-3.633714286111636160e-02,9.572013469317510945e-03
1.355510625258294077e-01,-3.131252366551705302e-02,-4.719780488231092516e-03,-4.029388731361389919e-02,1.446861648419369567e-02
1.259504068955862310e-01,-4.021305903671296839e-02,-2.509882203288503130e-02,-4.305394082285788487e-02,-5.314862844366012931e-03
2.732908387893048796e-01,-8.414492100695440679e-03,1.324217756747639863e-01,-3.664365916057566591e-02,-1.292357749610831275e-01
2.432163746595703002e-01,1.600878227858335556e-01,-1.271852573911602113e-01,1.231976476515638311e-02,-1.088858474219933370e-01
1.164188964947892035e-01,-3.813036129457313822e-02,-1.193212582868542239e-02,1.557336674644665964e-02,-1.635097780690684260e-04
2.213893105384990845e-01,-1.063052957684181982e-01,-6.767111586704444015e-02,1.614806099507005294e-02,-1.590288954828426166e-02
1.526394795752497591e-01,-6.238439545728419189e-02,-8.976822277553975216e-03,6.272465434979605792e-03,-7.882660187927231776e-02
1.846264660472432262e-01,-8.416367198157202745e-02,-4.831573672307010181e-02,-2.904969836152469093e-02,-3.251255129503843877e-02
1.421341044581636015e-01,-4.534290503777594489e-02,-1.745183657372182187e-02,-4.938813422810037213e-02,1.292679158916966616e-02
1.109634029474980688e-01,6.294648731062427172e-02,1.077413756287501356e-01,5.184331941138733274e-03,2.383047775762405646e-02
1.017087506742604544e-03,1.812229443793976665e-03,-2.473929311413825861e-03,3.888617649155560958e-05,-8.052076170922312136e-04
1.660132854907263589e-01,1.701148899679431198e-02,3.797463056793794201e-02,-3.699739359248807591e-02,-3.513352565698619340e-02
1.894914324762910496e-01,-7.070448712347177089e-02,-2.936350973730860250e-02,-7.516211865746530441e-02,-2.392938451811139206e-02
6.625827245799159604e-02,-6.044272269311454227e-02,-4.130787219999466908e-02,-3.929755864387364517e-02,-2.866502948656867930e-02
7.864314931656796182e-02,2.944344031421165450e-02,1.160722855981783860e-02,-2.227565404160520429e-02,1.498690015155862421e-01
2.272525680744240661e-01,-9.508603916482062657e-02,-6.562953819261788113e-02,4.173749550641009387e-02,-2.067172774083729167e-02
1.934265685204059615e-01,-8.899714410165171508e-02,-7.235792376113414637e-02,-4.996153644566762864e-02,-1.897847988082738968e-02
6.266968983742882138e-02,1.465750093562374380e-02,-2.190549358136275118e-02,2.034161019203781923e-02,1.436544436894736654e-01
1.792404587280700956e-01,-4.850841780830394273e-02,-4.742178744149850439e-02,-2.353419432397986510e-02,7.735431074465037860e-02
1.637125395004040973e-01,-4.050665958265306510e-02,-7.183864625785858771e-03,-1.099808542345179913e-02,3.031494111432495031e-02
2.575300607315793577e-01,-2.902050503949942309e-02,9.114901283918126762e-02,-1.687090247332869580e-02,-5.600580535774465907e-02
1.551131956697914538e-01,-4.704417414101033645e-02,-2.363093398857506536e-02,2.446682696242118149e-02,3.020998978827372020e-02
1.984109667510736141e-01,2.180074345194552288e-01,-2.034143985909475372e-01,-1.400204100894364076e-02,1.164691607979834870e-02
1.730072682205127110e-01,-9.940150681991419268e-02,-7.774249082569131830e-02,-2.890119147662919066e-02,-3.134611239933168814e-02
1.957519003257651435e-01,1.526645814998315968e-02,2.600761538204153164e-02,9.987111086051610187e-03,7.051872633076494701e-02
1.259689417814471857e-01,-3.560961224767362349e-03,7.965979465137565385e-03,4.716331959413209290e-02,8.644563093328265502e-02
1.744159414098353789e-01,-5.767526584414798402e-02,-3.250471373601142994e-02,-6.486843154871903272e-02,-1.403963098657478280e-02
1.088824613475936481e-01,3.513879977431224599e-01,-1.759433944948952944e-01,8.103241672403764528e-02,-5.668538117777718877e-02
2.034052646676451359e-01,-6.679925821890776716e-02,-3.573143335424144862e-02,-2.825474903139266886e-02,-2.653744132001249756e-02
2.175896229017296735e-01,-1.288641563660396505e-01,-1.312142853467484216e-01,-7.377218275017843885e-02,-2.486654026305663845e-03
1.560805505500723056e-01,-7.532413186950370765e-02,-5.354818649439273270e-02,3.609143367354855636e-02,-6.171514149243741837e-03
1.652423188152093436e-01,-9.704483327447761820e-02,-6.347123811700529361e-02,-1.411298815806133998e-02,-2.066529841993045707e-02
1.292750732515765000e-01,-8.961683507958173589e-02,-6.706257310756405521e-02,-2.551081481388343258e-02,-4.270392656384813107e-02
2.178582627774928449e-01,-4.957444115449059774e-02,1.091189839917422119e-02,-8.324436222192781176e-02,-1.819197225822900832e-02
1.022386263894291270e-01,-2.613106871214531529e-02,-2.479964152298078095e-03,-5.836700059232173554e-02,-2.251317372899355740e-02
1.441556996407415414e-01,-1.038103247006726959e-01,-8.686977694903716407e-02,-6.545610344662829150e-02,-4.320420012176424962e-02
1.432821503318622569e-01,-4.803936146773191834e-02,-1.013642596732416794e-02,-7.823998885635442824e-02,-1.633064607767691426e-02
1.035448948574577005e-01,3.593137943919755273e-02,3.215558884337978846e-02,-2.578577217976698796e-02,1.954851232386833337e-01
1.361167907360424922e-01,-6.123026193019888430e-02,-5.748153226842404873e-02,-1.743194712741294450e-02,2.728193279923229325e-02
